Name,Event,Bookmaker,Last Update,Point
San Francisco 49ers,San Francisco 49ers vs Arizona Cardinals,DraftKings,2023-08-18T22:58:57Z,-10.5
Arizona Cardinals,San Francisco 49ers vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,10.5
San Francisco 49ers,San Francisco 49ers vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-10.5
Arizona Cardinals,San Francisco 49ers vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,9.5
San Francisco 49ers,San Francisco 49ers vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,-9.5
Dallas Cowboys,Dallas Cowboys vs New England Patriots,DraftKings,2023-08-18T22:58:57Z,-4.5
New England Patriots,Dallas Cowboys vs New England Patriots,DraftKings,2023-08-18T22:58:57Z,4.5
Dallas Cowboys,Dallas Cowboys vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-6.0
New England Patriots,Dallas Cowboys vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,6.0
Dallas Cowboys,Dallas Cowboys vs New England Patriots,BetUS,2023-08-18T23:00:09Z,-4.5
New England Patriots,Dallas Cowboys vs New England Patriots,BetUS,2023-08-18T23:00:09Z,4.5
Las Vegas Raiders,Los Angeles Chargers vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:57Z,5.5
Los Angeles Chargers,Los Angeles Chargers vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:57Z,-5.5
Las Vegas Raiders,Los Angeles Chargers vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,4.5
Los Angeles Chargers,Los Angeles Chargers vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,-4.5
Las Vegas Raiders,Los Angeles Chargers vs Las Vegas Raiders,BetUS,2023-08-18T23:00:09Z,5.5
Los Angeles Chargers,Los Angeles Chargers vs Las Vegas Raiders,BetUS,2023-08-18T23:00:09Z,-5.5
Kansas City Chiefs,New York Jets vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,-2.0
New York Jets,New York Jets vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,2.0
Kansas City Chiefs,New York Jets vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-2.0
New York Jets,New York Jets vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,2.0
New York Giants,New York Giants vs Seattle Seahawks,DraftKings,2023-08-18T22:58:57Z,-1.0
Seattle Seahawks,New York Giants vs Seattle Seahawks,DraftKings,2023-08-18T22:58:57Z,1.0
New York Giants,New York Giants vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,-2.0
Seattle Seahawks,New York Giants vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,2.0
New York Giants,New York Giants vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,-1.0
Seattle Seahawks,New York Giants vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,1.0
Chicago Bears,Washington Commanders vs Chicago Bears,DraftKings,2023-08-18T22:58:57Z,1.5
Washington Commanders,Washington Commanders vs Chicago Bears,DraftKings,2023-08-18T22:58:57Z,-1.5
Chicago Bears,Washington Commanders vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,1.0
Washington Commanders,Washington Commanders vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-1.0
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,FanDuel,2023-08-18T22:58:58Z,-3.5
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,FanDuel,2023-08-18T22:58:58Z,3.5
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,-3.0
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,3.0
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,LowVig.ag,2023-08-18T22:59:36Z,-3.0
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,LowVig.ag,2023-08-18T22:59:36Z,3.0
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,BetOnline.ag,2023-08-18T22:58:57Z,-3.0
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,BetOnline.ag,2023-08-18T22:58:57Z,3.0
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,Bovada,2023-08-18T23:00:17Z,-3.0
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,Bovada,2023-08-18T23:00:17Z,3.0
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:57Z,-3.5
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:57Z,3.5
Buffalo Bills,Buffalo Bills vs Jacksonville Jaguars,MyBookie.ag,2023-08-18T22:58:57Z,-3.0
Jacksonville Jaguars,Buffalo Bills vs Jacksonville Jaguars,MyBookie.ag,2023-08-18T22:58:57Z,3.0
Atlanta Falcons,Atlanta Falcons vs Houston Texans,DraftKings,2023-08-18T22:58:57Z,-3.0
Houston Texans,Atlanta Falcons vs Houston Texans,DraftKings,2023-08-18T22:58:57Z,3.0
Atlanta Falcons,Atlanta Falcons vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,-3.5
Houston Texans,Atlanta Falcons vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,3.5
Atlanta Falcons,Atlanta Falcons vs Houston Texans,BetUS,2023-08-18T23:00:09Z,-3.0
Houston Texans,Atlanta Falcons vs Houston Texans,BetUS,2023-08-18T23:00:09Z,3.0
Baltimore Ravens,Pittsburgh Steelers vs Baltimore Ravens,DraftKings,2023-08-18T22:58:57Z,-1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Baltimore Ravens,DraftKings,2023-08-18T22:58:57Z,1.0
Baltimore Ravens,Pittsburgh Steelers vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,-1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,1.0
Baltimore Ravens,Pittsburgh Steelers vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,-1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,1.0
Carolina Panthers,Detroit Lions vs Carolina Panthers,DraftKings,2023-08-18T22:58:57Z,5.0
Detroit Lions,Detroit Lions vs Carolina Panthers,DraftKings,2023-08-18T22:58:57Z,-5.0
Carolina Panthers,Detroit Lions vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,5.5
Detroit Lions,Detroit Lions vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-5.5
Indianapolis Colts,Indianapolis Colts vs Tennessee Titans,DraftKings,2023-08-18T22:58:57Z,-1.0
Tennessee Titans,Indianapolis Colts vs Tennessee Titans,DraftKings,2023-08-18T22:58:57Z,1.0
Indianapolis Colts,Indianapolis Colts vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,0.0
Tennessee Titans,Indianapolis Colts vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,-0.0
Indianapolis Colts,Indianapolis Colts vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,-1.0
Tennessee Titans,Indianapolis Colts vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,1.0
Miami Dolphins,Miami Dolphins vs New York Giants,DraftKings,2023-08-18T22:58:57Z,-4.5
New York Giants,Miami Dolphins vs New York Giants,DraftKings,2023-08-18T22:58:57Z,4.5
Miami Dolphins,Miami Dolphins vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-5.0
New York Giants,Miami Dolphins vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,5.0
Miami Dolphins,Miami Dolphins vs New York Giants,BetUS,2023-08-18T23:00:09Z,-4.5
New York Giants,Miami Dolphins vs New York Giants,BetUS,2023-08-18T23:00:09Z,4.5
New England Patriots,New England Patriots vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,-2.5
New Orleans Saints,New England Patriots vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,2.5
New England Patriots,New England Patriots vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-2.5
New Orleans Saints,New England Patriots vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,2.5
New England Patriots,New England Patriots vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-2.5
New Orleans Saints,New England Patriots vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,2.5
Arizona Cardinals,Arizona Cardinals vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:57Z,7.5
Cincinnati Bengals,Arizona Cardinals vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:57Z,-7.5
Arizona Cardinals,Arizona Cardinals vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,7.5
Cincinnati Bengals,Arizona Cardinals vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,-7.5
Los Angeles Rams,Los Angeles Rams vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:57Z,6.5
Philadelphia Eagles,Los Angeles Rams vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:57Z,-6.5
Los Angeles Rams,Los Angeles Rams vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,7.0
Philadelphia Eagles,Los Angeles Rams vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,-7.0
Los Angeles Rams,Los Angeles Rams vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,6.5
Philadelphia Eagles,Los Angeles Rams vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,-6.5
Denver Broncos,Denver Broncos vs New York Jets,DraftKings,2023-08-18T22:58:57Z,1.0
New York Jets,Denver Broncos vs New York Jets,DraftKings,2023-08-18T22:58:57Z,-1.0
Denver Broncos,Denver Broncos vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,1.0
New York Jets,Denver Broncos vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,-1.0
Kansas City Chiefs,Minnesota Vikings vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,-4.0
Minnesota Vikings,Minnesota Vikings vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,4.0
Kansas City Chiefs,Minnesota Vikings vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-5.0
Minnesota Vikings,Minnesota Vikings vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,5.0
Kansas City Chiefs,Minnesota Vikings vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,-4.0
Minnesota Vikings,Minnesota Vikings vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,4.0
Dallas Cowboys,San Francisco 49ers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:57Z,2.5
San Francisco 49ers,San Francisco 49ers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:57Z,-2.5
Dallas Cowboys,San Francisco 49ers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,3.0
San Francisco 49ers,San Francisco 49ers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,-3.0
Dallas Cowboys,San Francisco 49ers vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,2.5
San Francisco 49ers,San Francisco 49ers vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,-2.5
Green Bay Packers,Las Vegas Raiders vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,1.5
Las Vegas Raiders,Las Vegas Raiders vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,-1.5
Green Bay Packers,Las Vegas Raiders vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Las Vegas Raiders,Las Vegas Raiders vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,1.0
Green Bay Packers,Las Vegas Raiders vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,1.0
Las Vegas Raiders,Las Vegas Raiders vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,-1.0
Denver Broncos,Kansas City Chiefs vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,7.0
Kansas City Chiefs,Kansas City Chiefs vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,-7.0
Denver Broncos,Kansas City Chiefs vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,7.5
Kansas City Chiefs,Kansas City Chiefs vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,-7.5
Denver Broncos,Kansas City Chiefs vs Denver Broncos,BetUS,2023-08-18T23:00:09Z,7.0
Kansas City Chiefs,Kansas City Chiefs vs Denver Broncos,BetUS,2023-08-18T23:00:09Z,-7.0
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,FanDuel,2023-08-18T22:58:58Z,-5.5
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,FanDuel,2023-08-18T22:58:58Z,5.5
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,-5.5
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,5.5
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,LowVig.ag,2023-08-18T22:59:36Z,-5.0
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,LowVig.ag,2023-08-18T22:59:36Z,5.0
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,BetOnline.ag,2023-08-18T22:58:57Z,-5.0
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,BetOnline.ag,2023-08-18T22:58:57Z,5.0
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,Bovada,2023-08-18T23:00:17Z,-6.0
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,Bovada,2023-08-18T23:00:17Z,6.0
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,-5.5
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,5.5
Baltimore Ravens,Tennessee Titans vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,-5.5
Tennessee Titans,Tennessee Titans vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,5.5
Atlanta Falcons,Atlanta Falcons vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,-2.5
Washington Commanders,Atlanta Falcons vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,2.5
Atlanta Falcons,Atlanta Falcons vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-2.5
Washington Commanders,Atlanta Falcons vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,2.5
Atlanta Falcons,Atlanta Falcons vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-2.5
Washington Commanders,Atlanta Falcons vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,2.5
Carolina Panthers,Miami Dolphins vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,7.0
Miami Dolphins,Miami Dolphins vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,-7.0
Carolina Panthers,Miami Dolphins vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,6.5
Miami Dolphins,Miami Dolphins vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-6.5
Carolina Panthers,Miami Dolphins vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,7.0
Miami Dolphins,Miami Dolphins vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,-7.0
Chicago Bears,Chicago Bears vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,1.0
Minnesota Vikings,Chicago Bears vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,-1.0
Chicago Bears,Chicago Bears vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,0.0
Minnesota Vikings,Chicago Bears vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,-0.0
Cincinnati Bengals,Cincinnati Bengals vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,-4.5
Seattle Seahawks,Cincinnati Bengals vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,4.5
Cincinnati Bengals,Cincinnati Bengals vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,-4.5
Seattle Seahawks,Cincinnati Bengals vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,4.5
Cleveland Browns,Cleveland Browns vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,1.0
San Francisco 49ers,Cleveland Browns vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,-1.0
Cleveland Browns,Cleveland Browns vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,1.0
San Francisco 49ers,Cleveland Browns vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Cleveland Browns,Cleveland Browns vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,1.0
San Francisco 49ers,Cleveland Browns vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-1.0
Detroit Lions,Tampa Bay Buccaneers vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,-3.5
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,3.5
Detroit Lions,Tampa Bay Buccaneers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,-4.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,4.0
Houston Texans,Houston Texans vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,3.0
New Orleans Saints,Houston Texans vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,-3.0
Houston Texans,Houston Texans vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,3.0
New Orleans Saints,Houston Texans vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-3.0
Houston Texans,Houston Texans vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,3.0
New Orleans Saints,Houston Texans vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-3.0
Indianapolis Colts,Jacksonville Jaguars vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,6.5
Jacksonville Jaguars,Jacksonville Jaguars vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,-6.5
Indianapolis Colts,Jacksonville Jaguars vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,6.5
Jacksonville Jaguars,Jacksonville Jaguars vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-6.5
Indianapolis Colts,Jacksonville Jaguars vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,6.5
Jacksonville Jaguars,Jacksonville Jaguars vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-6.5
Las Vegas Raiders,Las Vegas Raiders vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,-1.0
New England Patriots,Las Vegas Raiders vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,1.0
Las Vegas Raiders,Las Vegas Raiders vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,1.0
New England Patriots,Las Vegas Raiders vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-1.0
Las Vegas Raiders,Las Vegas Raiders vs New England Patriots,BetUS,2023-08-18T23:00:09Z,-1.0
New England Patriots,Las Vegas Raiders vs New England Patriots,BetUS,2023-08-18T23:00:09Z,1.0
Arizona Cardinals,Los Angeles Rams vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,4.0
Los Angeles Rams,Los Angeles Rams vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,-4.0
Arizona Cardinals,Los Angeles Rams vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,3.5
Los Angeles Rams,Los Angeles Rams vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-3.5
Arizona Cardinals,Los Angeles Rams vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,4.0
Los Angeles Rams,Los Angeles Rams vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,-4.0
New York Jets,New York Jets vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,1.0
Philadelphia Eagles,New York Jets vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,-1.0
New York Jets,New York Jets vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,0.0
Philadelphia Eagles,New York Jets vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,-0.0
Buffalo Bills,Buffalo Bills vs New York Giants,DraftKings,2023-08-18T22:58:58Z,-7.0
New York Giants,Buffalo Bills vs New York Giants,DraftKings,2023-08-18T22:58:58Z,7.0
Buffalo Bills,Buffalo Bills vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-7.0
New York Giants,Buffalo Bills vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,7.0
Dallas Cowboys,Los Angeles Chargers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,1.0
Los Angeles Chargers,Los Angeles Chargers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,-1.0
Dallas Cowboys,Los Angeles Chargers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,1.0
Los Angeles Chargers,Los Angeles Chargers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,-1.0
Dallas Cowboys,Los Angeles Chargers vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,1.0
Los Angeles Chargers,Los Angeles Chargers vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,-1.0
Jacksonville Jaguars,New Orleans Saints vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,1.0
New Orleans Saints,New Orleans Saints vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,-1.0
Jacksonville Jaguars,New Orleans Saints vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,1.0
New Orleans Saints,New Orleans Saints vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,-1.0
Jacksonville Jaguars,New Orleans Saints vs Jacksonville Jaguars,BetUS,2023-08-18T23:00:09Z,1.0
New Orleans Saints,New Orleans Saints vs Jacksonville Jaguars,BetUS,2023-08-18T23:00:09Z,-1.0
Atlanta Falcons,Tampa Bay Buccaneers vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,-1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,1.0
Atlanta Falcons,Tampa Bay Buccaneers vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,1.0
Atlanta Falcons,Tampa Bay Buccaneers vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,-1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,1.0
Baltimore Ravens,Baltimore Ravens vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,-3.0
Detroit Lions,Baltimore Ravens vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,3.0
Baltimore Ravens,Baltimore Ravens vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,-3.0
Detroit Lions,Baltimore Ravens vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,3.0
Buffalo Bills,New England Patriots vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,-3.5
New England Patriots,New England Patriots vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,3.5
Buffalo Bills,New England Patriots vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,-4.0
New England Patriots,New England Patriots vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,4.0
Chicago Bears,Chicago Bears vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,-1.0
Las Vegas Raiders,Chicago Bears vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,1.0
Chicago Bears,Chicago Bears vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,-1.0
Las Vegas Raiders,Chicago Bears vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,1.0
Cleveland Browns,Indianapolis Colts vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,-3.0
Indianapolis Colts,Indianapolis Colts vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,3.0
Cleveland Browns,Indianapolis Colts vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-3.5
Indianapolis Colts,Indianapolis Colts vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,3.5
Cleveland Browns,Indianapolis Colts vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,-3.0
Indianapolis Colts,Indianapolis Colts vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,3.0
New York Giants,New York Giants vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,-2.5
Washington Commanders,New York Giants vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,2.5
New York Giants,New York Giants vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-2.5
Washington Commanders,New York Giants vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,2.5
New York Giants,New York Giants vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-2.5
Washington Commanders,New York Giants vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,2.5
Arizona Cardinals,Seattle Seahawks vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,7.5
Seattle Seahawks,Seattle Seahawks vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,-7.5
Arizona Cardinals,Seattle Seahawks vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,7.0
Seattle Seahawks,Seattle Seahawks vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-7.0
Arizona Cardinals,Seattle Seahawks vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,7.0
Seattle Seahawks,Seattle Seahawks vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,-7.0
Los Angeles Rams,Los Angeles Rams vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,2.0
Pittsburgh Steelers,Los Angeles Rams vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,-2.0
Los Angeles Rams,Los Angeles Rams vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,1.0
Pittsburgh Steelers,Los Angeles Rams vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Los Angeles Rams,Los Angeles Rams vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,2.0
Pittsburgh Steelers,Los Angeles Rams vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,-2.0
Denver Broncos,Denver Broncos vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,-3.5
Green Bay Packers,Denver Broncos vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,3.5
Denver Broncos,Denver Broncos vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,-3.5
Green Bay Packers,Denver Broncos vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,3.5
Denver Broncos,Denver Broncos vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,-3.5
Green Bay Packers,Denver Broncos vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,3.5
